Time_s,Raw_EMG,Envelope_EMG,label
47.9546,29.0,202.0,1
47.9601,78.0,200.0,1
47.9652,51.0,198.0,1
47.9697,5.0,196.0,1
47.9749,-51.0,196.0,1
47.9796,-51.0,194.0,1
47.9847,7.0,194.0,1
47.9897,-4.0,192.0,1
47.9948,5.0,190.0,1
47.9996,77.0,190.0,1
48.0047,-5.0,190.0,1
48.0096,-90.0,190.0,1
48.0147,40.0,190.0,1
48.0196,60.0,190.0,1
48.0246,-93.0,192.0,1
48.0296,-21.0,192.0,1
48.0348,110.0,192.0,1
48.0396,-18.0,190.0,1
48.0446,-84.0,192.0,1
48.0496,47.0,190.0,1
48.0546,60.0,190.0,1
48.0597,-53.0,190.0,1
48.0646,-65.0,188.0,1
48.0696,37.0,186.0,1
48.0746,81.0,188.0,1
48.0796,-16.0,186.0,1
48.0845,-94.0,186.0,1
48.0897,2.0,186.0,1
48.0946,106.0,186.0,1
48.0996,6.0,184.0,1
48.1047,-97.0,186.0,1
48.1096,18.0,186.0,1
48.1146,36.0,186.0,1
48.1197,-102.0,184.0,1
48.1246,40.0,184.0,1
48.1297,208.0,184.0,1
48.1346,-57.0,182.0,1
48.1397,-246.0,182.0,1
48.1447,-4.0,182.0,1
48.1497,173.0,182.0,1
48.1546,67.0,184.0,1
48.1596,-58.0,184.0,1
48.1647,-55.0,184.0,1
48.1696,24.0,184.0,1
48.1747,13.0,182.0,1
48.1796,-79.0,182.0,1
48.1846,-44.0,180.0,1
48.1897,98.0,180.0,1
48.1947,128.0,180.0,1
48.2,-22.0,180.0,1
48.2047,-155.0,180.0,1
48.2096,-62.0,182.0,1
48.2146,107.0,182.0,1
48.2197,70.0,182.0,1
48.2246,-66.0,182.0,1
48.2296,-46.0,182.0,1
48.2346,62.0,182.0,1
48.2396,69.0,182.0,1
48.2446,-50.0,182.0,1
48.2496,-121.0,182.0,1
48.2546,0.0,180.0,1
48.2599,119.0,180.0,1
48.2646,36.0,176.0,1
48.2696,-44.0,176.0,1
48.2747,25.0,170.0,1
48.2796,-22.0,168.0,1
48.2846,-177.0,164.0,1
48.2896,-1.0,162.0,1
48.2947,284.0,164.0,1
48.2997,76.0,164.0,1
48.3046,-234.0,166.0,1
48.3096,-74.0,166.0,1
48.3145,95.0,166.0,1
48.3196,-43.0,164.0,1
48.3246,-23.0,162.0,1
48.3296,153.0,160.0,1
48.3346,75.0,160.0,1
48.3396,-142.0,158.0,1
48.3447,-167.0,158.0,1
48.3495,39.0,158.0,1
48.3548,194.0,160.0,1
48.3597,42.0,160.0,1
48.3646,-140.0,162.0,1
48.3696,-47.0,160.0,1
48.3751,59.0,160.0,1
48.3796,5.0,160.0,1
48.3846,-2.0,160.0,1
48.3896,30.0,160.0,1
48.3946,-5.0,158.0,1
48.3997,-23.0,158.0,1
48.4047,-27.0,156.0,1
48.4096,-4.0,156.0,1
48.4146,57.0,156.0,1
48.4196,-22.0,154.0,1
48.4246,-73.0,154.0,1
48.4296,135.0,156.0,1
48.4347,116.0,154.0,1
48.4397,-242.0,156.0,1
48.4448,-187.0,158.0,1
48.4496,235.0,160.0,1
48.4548,203.0,162.0,1
48.4597,-142.0,164.0,1
48.4646,-108.0,164.0,1
48.4696,83.0,164.0,1
48.4747,-35.0,164.0,1
48.4797,-94.0,164.0,1
48.4846,113.0,164.0,1
48.4896,78.0,164.0,1
48.4946,-92.0,164.0,1
48.4997,27.0,164.0,1
48.5048,28.0,164.0,1
48.5096,-147.0,166.0,1
48.5146,17.0,166.0,1
48.5198,173.0,168.0,1
